ID,female,age,time,pref_15,region_15,ew_15,pref,region,ew,itemID_1,itemID_2,itemID_3,itemID_4,itemID_5,itemID_6,itemID_7,itemID_8,itemID_9,itemID_10
1966,0,3,187,13,3,0,13,3,0,7,4,1,5,0,8,2,6,3,9
3805,0,2,172,23,6,1,23,6,1,1,7,5,2,8,0,6,3,9,4
10105,1,3,309,34,7,1,34,7,1,4,1,5,3,0,7,2,8,6,9
8863,1,3,301,16,3,0,16,3,0,5,3,4,2,7,0,8,9,6,1
5645,0,0,239,23,6,1,23,6,1,0,3,7,9,2,6,8,5,4,1
5501,0,4,242,13,3,0,13,3,0,4,7,1,0,5,2,8,3,9,6
3111,0,2,303,13,3,0,16,3,0,4,7,0,2,5,3,1,6,8,9
9369,1,0,244,18,5,0,18,5,0,7,6,5,0,4,2,8,1,3,9
6359,0,4,352,39,9,1,39,9,1,7,4,5,1,3,2,8,9,0,6
6201,0,4,219,13,3,0,14,3,0,1,7,2,0,8,6,5,3,9,4
1283,1,1,208,10,3,0,10,3,0,5,4,3,2,7,6,0,9,8,1
1861,1,0,765,0,0,0,0,0,0,4,7,8,5,2,1,6,0,3,9
9174,1,2,385,10,3,0,10,3,0,0,7,2,8,3,9,1,4,6,5
8749,1,2,192,0,0,0,0,0,0,7,5,0,3,6,4,2,8,1,9
9122,1,1,335,29,6,1,29,6,1,7,3,4,0,5,2,6,1,8,9
1896,1,1,379,10,3,0,13,3,0,7,4,5,1,0,2,8,6,3,9
8640,1,0,350,14,3,0,14,3,0,7,2,8,5,6,9,0,3,4,1
4869,0,3,325,29,6,1,0,0,0,4,5,7,0,3,1,2,6,8,9
9853,1,1,230,12,3,0,12,3,0,7,1,2,6,8,9,0,3,5,4
6057,0,0,218,17,4,0,17,4,0,1,4,5,9,6,3,2,0,7,8
4965,0,3,340,31,7,1,34,7,1,1,7,2,0,8,6,9,3,5,4
1741,1,1,249,26,6,1,26,6,1,3,1,5,7,4,0,6,2,8,9
5805,0,2,179,19,5,0,19,5,0,4,1,7,0,2,8,5,3,6,9
3833,0,1,188,29,6,1,29,6,1,1,7,6,2,0,9,8,3,4,5
4895,0,3,415,26,6,1,29,6,1,7,4,8,2,0,3,1,6,9,5
10025,1,1,258,40,9,1,30,7,1,8,7,2,4,0,1,3,9,5,6
9198,1,1,216,1,1,0,0,0,0,7,4,5,0,3,2,1,9,8,6
9252,1,1,268,17,4,0,17,4,0,5,7,2,8,6,3,0,9,1,4
9235,1,3,271,13,3,0,39,9,1,1,0,8,3,6,9,2,5,7,4
6215,0,2,263,39,9,1,39,9,1,7,2,4,1,0,6,8,3,9,5
3967,0,4,297,29,6,1,29,6,1,4,7,2,1,6,8,5,9,3,0
8234,1,1,352,0,0,0,0,0,0,0,4,5,3,6,1,9,7,2,8
1824,0,2,203,4,1,0,4,1,0,4,3,0,5,1,7,8,2,9,6
5071,0,0,214,39,9,1,39,9,1,4,7,2,0,9,5,1,8,3,6
1185,1,3,272,30,7,1,30,7,1,5,4,3,1,2,8,7,9,6,0
4165,0,3,240,14,3,0,14,3,0,7,1,2,6,8,3,0,5,4,9
3811,0,3,530,26,6,1,26,6,1,1,7,3,2,8,6,5,4,0,9
4555,0,1,527,39,9,1,39,9,1,7,2,3,5,8,0,6,9,1,4
8408,1,2,274,0,0,0,0,0,0,1,5,0,6,4,3,7,2,8,9
8316,1,1,326,26,6,1,26,6,1,7,3,2,6,1,0,5,8,9,4
8679,1,3,216,11,3,0,11,3,0,0,3,9,1,5,6,8,7,2,4
1141,1,1,170,18,5,0,18,5,0,0,1,8,6,9,2,3,7,4,5
6171,0,4,235,14,3,0,14,3,0,7,4,5,2,1,8,0,6,9,3
8305,1,1,419,8,3,0,14,3,0,7,2,8,5,9,6,1,0,4,3
9906,1,1,375,19,5,0,14,3,0,5,7,0,6,8,4,2,3,9,1
4541,0,3,311,13,3,0,13,3,0,1,3,6,9,5,0,7,8,2,4
5617,0,1,177,31,7,1,13,3,0,1,7,4,2,8,6,5,0,9,3
8410,1,2,459,8,3,0,14,3,0,4,5,0,1,3,7,2,6,8,9
1701,0,1,181,29,6,1,29,6,1,5,7,4,3,2,8,0,6,9,1
8771,1,0,218,41,9,1,41,9,1,0,9,6,8,1,3,4,5,7,2
4199,0,1,187,14,3,0,14,3,0,4,7,2,1,0,3,6,8,9,5
9324,1,0,236,13,3,0,13,3,0,7,6,8,4,5,9,2,3,0,1
6865,0,3,350,19,5,0,19,5,0,7,3,8,1,0,2,9,6,5,4
4331,0,3,258,13,3,0,0,0,0,4,0,7,2,5,8,6,9,1,3
1161,0,2,337,23,6,1,23,6,1,1,7,2,5,8,9,6,4,0,3
1603,1,3,298,14,3,0,14,3,0,1,6,8,2,0,3,7,9,4,5
1252,0,5,792,36,8,1,25,6,1,7,1,2,8,0,4,5,3,6,9
5411,0,2,247,14,3,0,14,3,0,7,5,0,2,1,6,8,9,3,4
1195,0,1,192,35,8,1,39,9,1,7,1,0,2,4,5,8,3,6,9
8895,1,3,261,13,3,0,11,3,0,5,2,6,9,7,8,1,4,3,0
5611,0,2,271,13,3,0,13,3,0,7,2,4,5,8,3,0,1,6,9
6143,0,3,316,13,3,0,13,3,0,6,7,2,9,8,0,3,1,5,4
5801,0,1,371,11,3,0,11,3,0,7,2,0,1,6,8,9,3,4,5
4415,0,4,254,43,9,1,43,9,1,0,4,7,2,5,8,1,9,3,6
3961,0,1,268,13,3,0,13,3,0,7,0,4,2,1,8,5,3,6,9
7091,0,2,772,14,3,0,14,3,0,2,7,4,0,5,9,1,3,8,6
1572,1,2,440,30,7,1,30,7,1,3,7,0,1,2,8,6,9,4,5
8241,1,2,382,14,3,0,22,2,0,1,7,2,5,6,8,9,0,3,4
8147,1,3,214,14,3,0,14,3,0,7,2,1,5,4,3,0,8,9,6
1722,0,3,465,17,4,0,17,4,0,8,2,3,0,7,9,6,5,4,1
4901,0,0,183,6,1,0,6,1,0,0,8,3,2,7,6,1,9,5,4
5935,0,2,332,13,3,0,14,3,0,7,2,8,1,5,0,6,4,3,9
7009,0,4,388,18,5,0,25,6,1,2,1,7,8,9,0,5,4,6,3
7063,0,2,206,17,4,0,17,4,0,2,4,7,5,0,3,8,1,6,9
9156,1,1,271,11,3,0,11,3,0,5,4,0,1,2,7,6,9,3,8
5405,0,3,289,31,7,1,31,7,1,8,6,7,5,1,2,3,0,4,9
6013,0,2,243,9,3,0,8,3,0,5,1,7,2,0,6,8,9,4,3
1611,1,4,396,9,3,0,8,3,0,1,5,8,0,7,2,3,4,9,6
4667,0,2,208,13,3,0,13,3,0,1,4,5,6,3,0,9,7,2,8
1963,1,1,363,27,6,1,27,6,1,5,2,7,3,8,6,0,9,4,1
3951,0,1,228,14,3,0,13,3,0,4,7,2,5,0,1,3,8,6,9
5075,0,3,201,5,1,0,13,3,0,4,7,2,5,0,3,8,1,6,9
6767,0,2,447,24,5,0,24,5,0,5,0,3,7,2,1,8,6,9,4
5453,0,3,826,30,7,1,30,7,1,7,5,2,4,0,3,9,8,1,6
3053,0,2,211,13,3,0,13,3,0,4,1,5,3,7,0,2,6,8,9
9789,1,2,374,12,3,0,14,3,0,0,4,1,6,3,5,7,8,9,2
6683,0,3,749,13,3,0,13,3,0,7,4,5,3,1,6,2,0,9,8
9037,1,1,372,16,3,0,13,3,0,7,5,1,6,0,3,2,8,9,4
4917,0,2,491,11,3,0,11,3,0,2,7,8,3,9,0,1,6,5,4
1169,1,1,425,26,6,1,26,6,1,5,0,3,7,4,1,6,8,9,2
1652,0,3,281,30,7,1,11,3,0,4,7,6,2,8,1,5,3,0,9
1919,0,4,695,26,6,1,26,6,1,7,2,8,5,4,6,1,3,0,9
1061,1,1,260,13,3,0,13,3,0,5,7,2,3,6,8,0,9,1,4
3159,0,1,179,45,9,1,45,9,1,6,1,5,2,8,0,7,9,3,4
9280,1,2,351,13,3,0,13,3,0,7,5,0,2,8,3,6,9,1,4
3745,0,1,233,26,6,1,26,6,1,7,2,5,4,8,1,0,3,9,6
10097,1,1,282,9,3,0,9,3,0,8,7,0,5,3,2,6,9,1,4
8571,1,2,277,0,0,0,0,0,0,4,0,5,1,2,7,3,9,6,8
9842,1,0,289,0,0,0,0,0,0,2,4,5,7,9,8,0,3,6,1
9030,1,0,280,43,9,1,43,9,1,5,7,2,1,9,8,6,3,0,4
3819,0,2,192,19,5,0,19,5,0,4,1,0,2,7,9,5,6,8,3
4809,0,2,229,13,3,0,13,3,0,5,8,3,7,1,0,4,2,9,6
6383,0,3,305,17,4,0,17,4,0,4,1,7,0,8,5,2,6,3,9
5819,0,2,285,13,3,0,13,3,0,7,2,6,8,4,3,0,5,1,9
9988,1,3,408,0,0,0,0,0,0,2,1,3,0,8,9,6,7,5,4
8488,1,2,259,14,3,0,18,5,0,0,2,7,1,8,3,9,6,5,4
6979,0,2,199,36,8,1,36,8,1,0,7,3,6,4,5,2,9,1,8
5389,0,3,275,27,6,1,29,6,1,7,5,1,2,0,4,8,6,9,3
8164,1,1,220,0,0,0,12,3,0,7,2,5,0,4,6,1,3,8,9
1126,0,2,295,18,5,0,18,5,0,7,1,4,2,6,8,0,3,5,9
6393,0,4,529,13,3,0,11,3,0,1,7,4,2,0,8,5,6,3,9
9299,1,3,249,29,6,1,29,6,1,4,5,7,0,8,3,6,2,1,9
7041,0,3,280,26,6,1,12,3,0,7,2,5,0,1,3,4,9,8,6
8360,1,3,376,14,3,0,14,3,0,7,2,0,5,1,8,6,3,9,4
9025,1,4,253,13,3,0,13,3,0,6,0,8,9,2,3,5,7,1,4
6887,0,4,188,42,9,1,39,9,1,2,7,0,1,8,6,3,9,5,4
6735,0,2,209,21,2,0,13,3,0,4,5,7,8,0,1,9,3,2,6
9313,1,1,175,26,6,1,26,6,1,6,0,1,9,4,3,7,5,8,2
4163,0,3,438,31,7,1,13,3,0,7,0,5,4,9,2,3,6,8,1
8418,1,4,408,23,6,1,18,5,0,7,2,5,1,4,8,3,0,6,9
5243,0,1,282,13,3,0,14,3,0,1,5,7,8,4,2,6,0,9,3
1955,1,2,394,29,6,1,29,6,1,7,5,1,4,2,3,8,0,6,9
4645,0,4,274,41,9,1,14,3,0,0,3,1,8,2,7,9,4,5,6
1951,0,5,328,26,6,1,12,3,0,7,2,8,0,5,4,9,3,6,1
9081,1,4,621,8,3,0,11,3,0,9,8,3,5,2,6,4,0,1,7
3209,0,1,356,13,3,0,13,3,0,7,4,1,6,2,8,0,5,3,9
4001,0,3,187,11,3,0,11,3,0,5,7,2,0,8,9,6,3,4,1
3065,0,1,234,11,3,0,13,3,0,4,7,6,2,1,5,3,9,0,8
8825,1,3,317,11,3,0,11,3,0,2,8,3,5,0,1,4,6,9,7
8530,1,1,214,13,3,0,13,3,0,1,7,4,8,5,2,3,9,0,6
9583,1,2,286,34,7,1,9,3,0,0,7,9,1,4,2,5,8,3,6
6669,0,0,239,13,3,0,13,3,0,3,7,2,5,0,4,8,6,1,9
8861,1,0,366,13,3,0,13,3,0,1,5,0,7,2,3,6,8,9,4
2011,1,2,282,29,6,1,29,6,1,1,0,3,8,7,5,4,9,2,6
8799,1,1,243,26,6,1,26,6,1,6,8,2,0,3,9,4,5,7,1
8868,1,0,249,13,3,0,13,3,0,7,2,8,5,6,9,3,0,4,1
4745,0,1,176,0,0,0,0,0,0,7,2,5,8,6,1,9,0,3,4
1334,0,3,238,1,1,0,1,1,0,7,5,4,3,8,2,9,0,1,6
3257,0,1,212,14,3,0,12,3,0,4,5,7,1,0,2,8,3,6,9
6113,0,1,233,29,6,1,29,6,1,7,4,5,3,0,1,8,2,9,6
9972,1,1,225,7,2,0,13,3,0,7,2,1,5,4,6,3,0,8,9
7079,0,2,301,25,6,1,25,6,1,7,4,0,3,5,1,8,2,6,9
9769,1,1,362,26,6,1,26,6,1,1,4,0,3,6,9,7,2,8,5
9801,1,2,351,39,9,1,31,7,1,3,0,8,9,6,7,2,4,1,5
1446,0,4,221,17,4,0,12,3,0,4,5,3,7,2,0,9,8,6,1
3815,0,1,228,26,6,1,26,6,1,3,0,7,2,5,4,6,1,8,9
4969,0,5,864,4,1,0,14,3,0,7,4,5,2,8,1,3,0,9,6
1997,1,1,285,11,3,0,11,3,0,5,6,3,7,2,1,0,9,8,4
9051,1,1,171,39,9,1,25,6,1,7,1,0,2,6,8,9,4,5,3
8496,1,0,294,11,3,0,14,3,0,5,0,2,6,9,3,8,7,4,1
6973,0,4,212,13,3,0,13,3,0,4,0,5,2,7,8,3,1,6,9
6235,0,1,311,5,1,0,5,1,0,2,0,7,3,6,8,5,1,9,4
8441,1,2,199,14,3,0,14,3,0,9,5,0,8,6,2,7,3,1,4
5197,0,2,236,26,6,1,26,6,1,2,6,7,0,8,3,9,1,4,5
9478,1,0,288,13,3,0,13,3,0,5,7,9,8,3,2,6,0,4,1
9275,1,2,342,11,3,0,11,3,0,0,5,7,2,8,3,1,6,9,4
9208,1,1,435,26,6,1,26,6,1,7,1,2,4,6,0,9,8,3,5
8848,1,3,268,30,7,1,29,6,1,3,0,7,5,6,9,1,8,2,4
3449,0,2,647,10,3,0,15,4,0,4,7,0,3,2,1,6,9,5,8
6481,0,2,336,13,3,0,13,3,0,5,4,6,7,3,8,1,2,0,9
8283,1,1,300,36,8,1,36,8,1,7,2,6,0,3,1,8,9,4,5
6263,0,2,298,21,2,0,21,2,0,2,1,3,5,4,8,7,0,9,6
1390,1,1,216,29,6,1,26,6,1,2,9,0,5,3,8,1,6,7,4
8143,1,4,312,25,6,1,25,6,1,4,7,8,5,1,9,2,3,0,6
1300,1,2,208,28,6,1,28,6,1,5,7,1,2,3,8,4,0,9,6
3081,0,1,207,20,2,0,13,3,0,6,1,4,0,7,2,5,8,9,3
5855,0,1,590,0,0,0,0,0,0,7,4,2,5,1,8,3,6,9,0
1353,1,3,574,0,0,0,30,7,1,7,2,0,5,4,6,8,3,1,9
9128,1,1,247,39,9,1,39,9,1,1,7,0,2,3,6,4,8,9,5
3391,0,2,294,2,1,0,2,1,0,4,7,2,1,5,8,0,6,9,3
3849,0,1,201,11,3,0,11,3,0,5,7,2,8,1,6,3,0,9,4
1240,1,0,215,30,7,1,30,7,1,3,7,8,2,1,5,0,9,6,4
4419,0,5,370,31,7,1,31,7,1,7,4,8,1,2,0,5,9,6,3
8015,1,1,199,14,3,0,14,3,0,5,0,7,6,8,2,1,9,3,4
4407,0,3,398,26,6,1,26,6,1,4,7,1,0,2,5,8,9,3,6
9719,1,2,415,26,6,1,13,3,0,4,7,1,2,8,5,0,3,6,9
3027,0,2,284,26,6,1,26,6,1,7,4,5,2,8,6,0,3,1,9
3169,0,2,189,13,3,0,12,3,0,7,5,1,4,2,3,0,8,9,6
8890,1,2,235,11,3,0,11,3,0,5,7,2,1,6,4,3,8,0,9
5337,0,2,406,30,7,1,26,6,1,0,3,2,7,6,8,1,9,5,4
7143,0,3,328,2,1,0,12,3,0,7,1,0,2,4,3,8,6,5,9
6705,0,3,340,13,3,0,12,3,0,0,7,2,5,1,4,3,8,6,9
1075,0,2,224,11,3,0,11,3,0,4,1,7,3,0,6,2,5,8,9
8455,1,1,216,16,3,0,12,3,0,5,4,7,1,6,9,8,0,2,3
5867,0,2,250,21,2,0,21,2,0,1,7,2,4,0,3,8,9,6,5
9380,1,2,234,39,9,1,14,3,0,4,0,5,1,9,3,7,8,2,6
5575,0,2,449,8,3,0,8,3,0,2,3,7,6,8,5,4,0,1,9
5425,0,3,383,7,2,0,7,2,0,4,6,0,3,7,1,2,5,8,9
1956,0,2,271,11,3,0,11,3,0,7,5,0,4,1,8,2,3,6,9
6697,0,1,327,26,6,1,26,6,1,7,3,1,0,2,5,4,8,9,6
6915,0,1,242,12,3,0,13,3,0,2,7,4,5,3,9,0,1,6,8
8880,1,1,238,13,3,0,14,3,0,6,7,5,8,2,0,4,1,3,9
3611,0,2,256,11,3,0,44,9,1,7,2,8,5,4,1,3,0,6,9
9371,1,2,293,14,3,0,14,3,0,1,5,7,2,8,6,3,9,0,4
9753,1,1,215,38,8,1,13,3,0,7,8,2,6,0,1,5,3,4,9
9095,1,2,300,11,3,0,13,3,0,7,5,3,2,6,0,8,4,1,9
4221,0,2,252,13,3,0,13,3,0,5,2,7,8,0,3,1,6,9,4
4477,0,2,183,13,3,0,13,3,0,1,4,5,6,2,7,3,0,8,9
8706,1,2,230,9,3,0,9,3,0,5,7,4,6,2,8,1,3,0,9
3649,0,1,217,24,5,0,24,5,0,1,0,3,2,7,4,8,5,9,6
3785,0,2,218,14,3,0,1,1,0,7,4,2,5,0,3,1,8,6,9
1200,0,1,248,10,3,0,4,1,0,1,2,8,0,7,5,4,6,3,9
8527,1,3,403,29,6,1,29,6,1,1,7,3,2,0,8,6,9,4,5
8708,1,1,237,41,9,1,41,9,1,4,7,5,2,8,1,0,3,9,6
9398,1,4,435,11,3,0,13,3,0,7,3,4,5,2,1,0,9,8,6
6087,0,3,361,42,9,1,42,9,1,7,4,1,3,2,0,5,8,9,6
6117,0,2,236,11,3,0,11,3,0,7,2,0,8,5,3,9,4,1,6
8151,1,1,208,14,3,0,14,3,0,5,6,0,2,7,9,8,1,4,3
9506,1,3,324,24,5,0,14,3,0,1,7,4,8,6,9,3,2,0,5
8027,1,2,358,25,6,1,25,6,1,0,1,3,6,9,2,7,8,5,4
8971,1,2,229,26,6,1,26,6,1,7,2,5,1,3,0,8,6,9,4
9304,1,0,269,7,2,0,7,2,0,1,7,2,6,4,5,0,3,8,9
10068,1,1,226,13,3,0,13,3,0,3,8,2,9,0,1,7,6,5,4
5597,0,3,249,39,9,1,39,9,1,7,0,5,3,2,9,4,8,1,6
2014,0,5,365,41,9,1,41,9,1,7,4,2,0,3,8,9,6,1,5
8600,1,1,288,42,9,1,42,9,1,7,5,9,6,2,1,4,3,8,0
4953,0,3,373,0,0,0,0,0,0,0,7,2,1,3,5,6,8,9,4
3373,0,2,182,8,3,0,12,3,0,7,2,8,5,6,3,0,1,9,4
3913,0,2,436,26,6,1,26,6,1,1,7,2,3,8,0,6,4,9,5
3881,0,1,239,14,3,0,14,3,0,7,2,8,5,6,0,9,4,1,3
8458,1,2,290,39,9,1,39,9,1,3,9,0,8,6,2,7,1,5,4
8352,1,2,225,14,3,0,13,3,0,7,8,0,2,9,3,6,1,5,4
8453,1,2,221,16,3,0,16,3,0,2,8,7,3,0,5,1,9,4,6
3899,0,2,214,22,2,0,22,2,0,9,6,0,2,7,8,1,3,5,4
6475,0,2,267,14,3,0,24,5,0,5,7,4,2,3,0,8,6,9,1
9301,1,1,367,12,3,0,14,3,0,0,7,8,2,4,5,3,1,6,9
9148,1,2,231,13,3,0,11,3,0,7,8,3,1,5,2,0,9,6,4
5155,0,2,204,18,5,0,18,5,0,0,3,6,1,2,5,8,4,7,9
6813,0,1,214,11,3,0,11,3,0,4,5,7,2,0,3,8,1,6,9
5427,0,2,269,25,6,1,37,8,1,1,4,5,7,0,2,3,8,6,9
4971,0,3,254,13,3,0,13,3,0,7,1,8,0,4,5,9,2,6,3
3891,0,2,521,26,6,1,26,6,1,7,2,8,6,0,3,4,1,5,9
9557,1,2,305,10,3,0,21,2,0,4,1,3,8,5,0,2,9,6,7
1255,0,2,353,0,0,0,0,0,0,7,5,4,2,0,1,3,6,8,9
9571,1,2,225,17,4,0,17,4,0,5,7,8,3,2,1,9,0,6,4
5187,0,1,345,8,3,0,12,3,0,7,5,4,1,2,0,3,6,8,9
9815,1,1,349,11,3,0,11,3,0,2,1,3,0,7,4,8,5,6,9
5073,0,1,169,43,9,1,26,6,1,3,7,2,5,8,1,0,6,9,4
6485,0,0,226,0,0,0,0,0,0,7,2,8,0,5,3,1,9,6,4
3317,0,1,411,25,6,1,25,6,1,4,7,5,2,8,1,0,3,6,9
1253,0,4,247,26,6,1,46,10,1,1,7,2,0,4,5,3,6,8,9
8065,1,2,250,32,7,1,32,7,1,4,5,0,3,7,6,9,2,1,8
6987,0,3,169,39,9,1,14,3,0,1,7,8,3,6,5,4,9,2,0
3665,0,3,354,26,6,1,29,6,1,1,7,0,3,8,2,9,5,6,4
6955,0,3,240,34,7,1,11,3,0,1,0,7,3,5,6,4,8,2,9
7125,0,0,168,12,3,0,14,3,0,1,0,2,7,8,4,5,6,9,3
10076,1,1,200,13,3,0,13,3,0,7,5,0,2,8,9,6,1,3,4
9496,1,3,510,26,6,1,13,3,0,1,0,5,6,9,3,8,2,4,7
5537,0,1,282,33,7,1,33,7,1,7,2,0,3,4,5,1,8,6,9
9550,1,2,237,6,1,0,6,1,0,0,3,9,2,6,7,8,5,4,1
3615,0,2,308,14,3,0,14,3,0,7,5,4,1,2,3,9,0,8,6
6253,0,2,531,18,5,0,18,5,0,6,1,7,2,3,8,5,0,4,9
4321,0,4,263,29,6,1,29,6,1,3,1,8,0,2,6,9,7,4,5
4505,0,1,204,4,1,0,13,3,0,5,2,7,6,1,3,0,8,9,4
1819,1,2,388,35,8,1,12,3,0,0,7,2,6,1,8,9,3,5,4
3837,0,2,215,45,9,1,45,9,1,7,0,4,5,3,2,1,9,6,8
8349,1,2,354,26,6,1,26,6,1,1,7,4,3,0,2,8,9,6,5
4263,0,1,204,36,8,1,33,7,1,0,2,1,3,8,5,7,6,9,4
5061,0,3,256,26,6,1,26,6,1,7,4,5,0,2,1,8,9,6,3
1087,1,2,291,13,3,0,13,3,0,7,6,8,5,2,9,0,1,3,4
3215,0,0,306,26,6,1,26,6,1,7,4,5,1,3,0,8,2,9,6
4951,0,0,341,12,3,0,12,3,0,7,8,2,0,1,3,6,9,5,4
3685,0,1,183,14,3,0,14,3,0,7,4,2,8,1,6,5,0,9,3
3543,0,2,308,16,3,0,16,3,0,5,4,1,7,2,8,3,0,6,9
1503,1,1,305,13,3,0,14,3,0,1,7,8,6,2,9,3,5,0,4
1342,1,2,264,14,3,0,14,3,0,5,0,2,3,9,8,6,7,1,4
9638,1,2,287,13,3,0,13,3,0,1,5,3,8,2,7,0,6,9,4
4553,0,3,220,29,6,1,29,6,1,7,4,3,2,0,8,1,6,9,5
8070,1,3,408,13,3,0,13,3,0,1,5,4,2,7,8,3,6,0,9
6585,0,3,313,29,6,1,29,6,1,1,0,3,7,2,8,5,4,6,9
8189,1,4,378,30,7,1,10,3,0,3,0,1,6,9,8,7,2,5,4
5129,0,2,207,17,4,0,12,3,0,2,7,8,0,3,1,5,9,6,4
1100,0,3,275,13,3,0,13,3,0,1,2,8,3,9,4,5,7,0,6
8137,1,2,343,12,3,0,12,3,0,4,3,7,2,1,8,0,5,9,6
3771,0,2,191,13,3,0,13,3,0,5,4,7,6,3,1,8,2,0,9
2003,0,3,369,0,0,0,13,3,0,4,7,6,5,2,1,8,9,3,0
1715,0,1,253,13,3,0,13,3,0,9,0,6,2,3,1,7,8,4,5
1995,0,3,372,31,7,1,31,7,1,0,5,7,4,3,2,9,6,8,1
8434,1,2,295,16,3,0,16,3,0,0,4,5,7,2,6,9,8,3,1
10084,1,1,225,14,3,0,14,3,0,6,7,0,2,8,5,1,9,3,4
4141,0,2,398,11,3,0,11,3,0,6,8,2,0,7,5,3,4,9,1
9725,1,2,370,10,3,0,12,3,0,3,0,1,7,2,5,9,8,4,6
1043,1,2,284,29,6,1,26,6,1,7,5,4,1,3,2,8,0,9,6
1096,1,2,270,14,3,0,14,3,0,2,3,8,0,1,6,7,5,9,4
8643,1,2,218,0,0,0,18,5,0,0,7,2,4,8,5,6,3,1,9
9816,1,2,336,0,0,0,14,3,0,6,0,9,3,1,8,7,5,2,4
8172,1,2,415,13,3,0,13,3,0,3,7,8,2,0,1,5,9,4,6
3333,0,2,283,8,3,0,8,3,0,7,4,5,2,1,3,0,8,9,6
5125,0,3,208,27,6,1,27,6,1,3,7,5,4,0,2,9,8,1,6
1958,0,5,380,14,3,0,12,3,0,7,2,5,4,8,1,3,6,0,9
8594,1,2,275,30,7,1,30,7,1,1,7,2,3,6,0,9,8,5,4
5913,0,1,190,16,3,0,16,3,0,4,7,5,1,2,0,6,8,3,9
5409,0,3,203,0,0,0,0,0,0,4,3,8,6,1,9,2,7,0,5
1547,1,1,321,0,0,0,13,3,0,2,5,3,7,1,8,0,6,9,4
7141,0,2,256,29,6,1,26,6,1,1,8,7,2,0,4,5,3,6,9
7185,0,3,225,26,6,1,24,5,0,7,2,8,4,5,3,9,0,1,6
6083,0,3,301,26,6,1,26,6,1,2,0,7,3,5,4,1,6,8,9
3061,0,3,256,13,3,0,29,6,1,9,4,5,3,1,0,2,8,7,6
1014,1,2,325,0,0,0,0,0,0,5,2,0,7,1,8,6,3,4,9
4963,0,1,232,9,3,0,9,3,0,6,9,3,8,0,1,5,7,2,4
8204,1,2,354,34,7,1,34,7,1,4,3,0,7,2,8,9,1,5,6
1026,1,2,284,13,3,0,14,3,0,7,3,5,0,2,8,9,6,4,1
9361,1,2,628,42,9,1,14,3,0,1,5,4,3,0,7,2,6,8,9
5621,0,2,277,26,6,1,26,6,1,7,3,1,2,0,5,4,6,8,9
3195,0,2,349,13,3,0,13,3,0,2,7,6,1,5,8,0,9,3,4
4261,0,2,292,12,3,0,12,3,0,7,2,5,6,0,3,8,9,1,4
9319,1,2,226,36,8,1,36,8,1,6,9,1,5,2,7,3,8,4,0
4029,0,2,311,39,9,1,39,9,1,1,0,2,7,8,6,3,9,5,4
1594,0,2,298,15,4,0,15,4,0,3,5,8,2,4,7,0,1,9,6
8871,1,1,217,13,3,0,13,3,0,2,0,3,9,8,1,5,6,7,4
6677,0,3,230,4,1,0,11,3,0,7,1,4,3,6,2,5,9,0,8
6555,0,2,244,18,5,0,13,3,0,1,5,3,4,0,7,2,6,8,9
3369,0,3,292,17,4,0,13,3,0,2,7,0,1,3,8,4,5,6,9
9517,1,2,210,30,7,1,26,6,1,5,3,4,7,8,6,1,0,2,9
7139,0,5,504,46,10,1,46,10,1,7,2,8,0,3,9,6,5,1,4
9800,1,2,342,21,2,0,21,2,0,4,5,2,8,7,3,1,6,0,9
4437,0,4,255,9,3,0,9,3,0,7,8,2,1,6,0,9,3,5,4
5525,0,1,201,14,3,0,14,3,0,2,4,1,3,6,7,8,5,0,9
5001,0,0,207,26,6,1,26,6,1,5,8,1,0,2,6,7,9,3,4
5757,0,3,359,3,1,0,11,3,0,7,5,4,8,3,0,1,2,9,6
4285,0,1,229,0,0,0,13,3,0,1,7,2,5,4,6,8,0,3,9
5549,0,1,254,41,9,1,13,3,0,6,0,3,1,9,2,5,4,8,7
9676,1,5,367,1,1,0,14,3,0,4,5,7,2,0,9,6,8,3,1
9187,1,1,198,44,9,1,14,3,0,5,6,0,2,7,3,4,8,1,9
4325,0,3,223,29,6,1,27,6,1,4,7,5,1,8,2,3,9,6,0
4005,0,2,327,6,1,0,6,1,0,7,1,4,5,2,0,3,8,9,6
8617,1,1,279,11,3,0,13,3,0,7,4,2,8,5,1,6,0,3,9
5835,0,2,326,18,5,0,18,5,0,7,2,8,0,3,9,1,6,4,5
9986,1,1,324,13,3,0,13,3,0,0,7,5,4,3,2,1,6,8,9
8579,1,2,269,18,5,0,18,5,0,8,0,6,2,7,1,9,5,3,4
5899,0,0,183,19,5,0,31,7,1,7,2,1,4,8,3,6,9,5,0
1485,0,3,277,12,3,0,13,3,0,1,7,6,5,8,4,3,0,2,9
10111,1,1,171,18,5,0,18,5,0,5,4,7,1,0,6,2,8,3,9
1322,0,1,465,30,7,1,30,7,1,3,7,2,6,8,9,0,4,5,1
8663,1,1,237,36,8,1,14,3,0,7,4,1,5,2,3,0,8,6,9
3423,0,3,188,13,3,0,12,3,0,1,7,4,6,3,5,9,2,8,0
9482,1,1,309,10,3,0,10,3,0,2,0,3,7,9,4,8,1,6,5
1377,1,2,482,11,3,0,11,3,0,7,5,2,8,1,6,0,9,4,3
9615,1,1,299,24,5,0,25,6,1,5,2,4,0,7,8,1,3,6,9
